window,split,year,label,is_hod,is_lod,hod_or_lod,xor
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,LOD_ONLY,False,True,True,True
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,LOD_ONLY,False,True,True,True
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,HOD_ONLY,True,False,True,True
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,HOD_ONLY,True,False,True,True
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,HOD_ONLY,True,False,True,True
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,LOD_ONLY,False,True,True,True
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,LOD_ONLY,False,True,True,True
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,LOD_ONLY,False,True,True,True
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,LOD_ONLY,False,True,True,True
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,HOD_ONLY,True,False,True,True
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,HOD_ONLY,True,False,True,True
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,LOD_ONLY,False,True,True,True
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,HOD_ONLY,True,False,True,True
W_0830_0900,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,HOD_ONLY,True,False,True,True
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,LOD_ONLY,False,True,True,True
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,LOD_ONLY,False,True,True,True
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,HOD_ONLY,True,False,True,True
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,HOD_ONLY,True,False,True,True
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,LOD_ONLY,False,True,True,True
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
CTRL_1000_1030,OOS,2025,NEITHER,False,False,False,False
W_0830_0900,OOS,2025,NEITHER,False,False,False,False
CTRL_0900_0930,OOS,2025,NEITHER,False,False,False,False
